10
51
12150, 7500
12325, 7550
12500, 7500
12600, 7500
12700, 7500
12800, 7500
13025, 7500
13125, 7500
13225, 7500
13325, 7500
13375, 7675
13500, 7675
13500, 7450
13625, 7550
13625, 7150
13500, 7250
13325, 7200
13225, 7200
13125, 7200
13025, 7200
12800, 7200
12700, 7200
12600, 7200
12500, 7200
12325, 7150
12150, 7200
12050, 7200
11950, 7200
11850, 7200
11750, 7200
11650, 7200
11550, 7200
11450, 7200
11050, 7125
10950, 7125
10850, 7125
10750, 7125
10650, 7125
10550, 7125
10450, 7125
7075, 7175
5825, 7350
5425, 7350
4425, 7275
4425, 6875
7075, 7075
7250, 7025
7250, 6900
7750, 6900
7900, 6900
8200, 6900
8350, 6900
8650, 6900
8800, 6900
10450, 6825
10550, 6825
10650, 6825
10750, 6825
10850, 6825
10950, 6825
11050, 6825
11425, 6975
11575, 6925
11575, 6825
11675, 6825
11850, 6975
11975, 6975
12225, 6975
12350, 6975
12475, 6975
12600, 6975
12725, 6875
12850, 6975
12975, 6975
13125, 7025
13275, 6975
13400, 7025
13400, 6525
13275, 6575
13125, 6525
12975, 6575
12850, 6575
12725, 6675
12600, 6575
12475, 6575
12350, 6575
12225, 6575
11975, 6575
11850, 6575
11675, 6575
11575, 6675
11575, 6575
11425, 6575
11050, 6625
10950, 6625
10850, 6625
10750, 6625
10650, 6625
10550, 6625
10450, 6625
7075, 6675
5675, 6650
5175, 6650
5050, 6575
4650, 6575
7650, 6375
7750, 6375
7750, 6500
7850, 6375
7900, 6500
8100, 6375
8200, 6375
8200, 6500
8300, 6375
8350, 6500
8550, 6375
8650, 6375
8650, 6500
8750, 6375
8800, 6500
10450, 6325
10550, 6325
10650, 6325
10750, 6325
10850, 6325
10950, 6325
11050, 6325
11100, 6075
10950, 6075
10800, 6125
10300, 6125
5550, 5675
5625, 5625
5675, 5750
6175, 5750
6225, 5625
7625, 5850
7875, 5850
10950, 5800
7875, 5350
7625, 5350
6175, 5400
5675, 5400
5550, 5425
5550, 5200
10950, 5300
11050, 5075
11200, 5075
11350, 4875
7875, 4875
7675, 4875
6225, 5000
6175, 4875
5675, 4875
5625, 5000
5550, 4950
5550, 4475
5550, 4675
5675, 4675
6175, 4675
11350, 4425
11350, 4650
13225, 4275
4225, 4075
13225, 4075
13225, 3700
6350, 3600
5950, 3600
4225, 3675
4225, 3525
4475, 3300
4475, 3450
4975, 3300
4975, 3450
7900, 3350
10650, 3525
10850, 3525
13225, 3500
13225, 3125
8275, 3000
8125, 3000
7900, 3200
4975, 3000
4975, 3150
4475, 3000
4475, 3150
4225, 3125
4675, 2700
13225, 2925
13225, 2525
4675, 2550
13225, 2325
4675, 1825
4675, 1975
1975, 4025
2075, 5675
1975, 5575
1875, 5475
1775, 5375
2075, 6475
575
6, 18
11, 0
24, 6
36, 13
41, 19
51, 5
64, 9
71, 15
86, 1
95, 1
104, 18
119, 14
120, 17
132, 8
148, 13
158, 20
163, 5
178, 11
185, 20
196, 19
207, 19
217, 9
229, 11
5, 32
12, 23
28, 27
31, 26
45, 34
55, 37
67, 23
75, 34
85, 35
99, 28
108, 21
113, 27
122, 40
131, 39
141, 40
151, 28
166, 27
177, 23
182, 22
191, 25
203, 32
211, 28
224, 24
1, 55
18, 42
26, 50
38, 49
42, 60
57, 42
69, 41
79, 55
85, 52
95, 48
102, 43
114, 42
121, 45
135, 55
146, 51
159, 47
161, 49
171, 48
181, 52
194, 52
208, 50
214, 52
223, 46
1, 71
14, 73
25, 61
35, 63
42, 65
54, 79
65, 69
73, 69
81, 70
98, 66
105, 60
115, 77
125, 65
135, 71
143, 77
151, 77
162, 65
175, 64
187, 74
197, 67
202, 68
215, 78
225, 62
8, 83
16, 89
20, 99
34, 85
47, 86
56, 86
67, 92
78, 84
84, 95
99, 93
101, 97
115, 92
127, 97
132, 87
149, 95
156, 100
164, 95
171, 81
189, 100
198, 89
208, 81
216, 92
229, 86
1, 100
12, 102
22, 113
37, 103
48, 104
56, 113
68, 119
72, 100
81, 110
98, 107
103, 103
112, 120
130, 120
136, 104
142, 120
157, 106
164, 112
174, 119
184, 101
198, 115
202, 115
212, 118
229, 101
6, 127
12, 140
22, 121
31, 132
41, 132
53, 124
62, 136
80, 126
84, 123
98, 126
108, 130
115, 134
128, 125
136, 133
145, 134
152, 131
167, 127
171, 135
184, 139
199, 124
202, 127
217, 128
225, 121
8, 148
16, 148
27, 149
37, 155
42, 150
54, 144
65, 145
75, 142
82, 144
91, 151
101, 143
115, 142
127, 157
139, 157
147, 159
155, 159
163, 142
177, 154
183, 149
199, 157
201, 145
218, 144
228, 158
3, 166
18, 178
29, 172
33, 171
43, 173
52, 168
68, 175
73, 164
82, 173
93, 165
101, 173
117, 172
124, 177
139, 175
145, 177
151, 177
166, 165
178, 169
181, 161
199, 166
208, 173
219, 172
223, 171
8, 190
15, 183
24, 194
34, 196
42, 185
51, 198
65, 199
72, 195
83, 191
96, 183
107, 195
117, 191
123, 194
132, 184
148, 188
158, 199
165, 184
174, 193
184, 186
190, 195
209, 194
219, 180
226, 192
1, 210
17, 207
22, 201
34, 213
44, 213
56, 202
62, 209
74, 213
89, 209
95, 212
108, 205
119, 218
124, 203
133, 208
141, 207
157, 211
167, 213
176, 210
182, 201
196, 218
205, 219
219, 218
228, 208
6, 222
11, 234
21, 222
38, 239
48, 227
50, 231
63, 232
73, 240
87, 234
96, 237
102, 228
118, 224
128, 229
137, 221
147, 227
151, 224
169, 233
177, 225
185, 220
193, 238
207, 229
214, 230
224, 234
6, 240
14, 257
23, 253
36, 247
49, 254
51, 242
64, 251
71, 258
81, 260
92, 242
102, 254
118, 253
123, 244
133, 241
148, 254
155, 240
161, 250
173, 257
181, 254
192, 256
205, 251
218, 254
229, 241
2, 277
15, 275
22, 267
32, 274
44, 269
57, 278
64, 261
71, 273
81, 278
96, 272
102, 272
115, 271
120, 280
135, 278
149, 261
158, 263
163, 270
175, 273
185, 265
200, 276
204, 273
215, 263
227, 265
4, 300
13, 293
22, 287
38, 297
41, 296
54, 286
68, 296
71, 281
86, 288
96, 285
101, 296
119, 292
122, 292
140, 293
147, 300
158, 290
163, 286
174, 294
187, 298
199, 290
203, 280
216, 281
226, 288
9, 310
17, 308
24, 308
31, 305
41, 305
52, 313
65, 315
72, 311
87, 313
93, 303
104, 307
112, 305
122, 307
135, 317
147, 313
157, 314
163, 306
177, 316
188, 306
195, 302
208, 301
215, 313
221, 308
1, 338
18, 331
27, 324
37, 338
46, 332
54, 327
62, 337
71, 328
81, 338
98, 325
108, 322
112, 327
124, 329
138, 338
145, 322
151, 337
162, 324
179, 320
182, 340
196, 335
209, 340
212, 324
229, 333
9, 352
17, 341
24, 344
37, 340
46, 357
57, 348
68, 351
77, 352
85, 349
96, 349
109, 358
112, 343
122, 345
131, 350
143, 357
151, 356
163, 354
176, 344
185, 340
199, 341
203, 343
213, 340
225, 357
7, 376
17, 371
22, 376
34, 362
41, 364
56, 374
62, 365
74, 362
82, 379
96, 379
106, 370
119, 370
127, 376
136, 372
143, 368
156, 375
168, 365
178, 370
189, 366
191, 368
204, 376
213, 369
229, 367
4, 396
17, 392
29, 394
39, 380
45, 391
56, 398
66, 390
75, 394
88, 400
96, 392
102, 393
119, 382
126, 393
135, 391
143, 397
156, 397
167, 396
171, 389
186, 387
193, 397
208, 399
212, 399
226, 385
9, 419
18, 409
25, 407
39, 407
41, 406
59, 414
61, 401
78, 406
89, 418
94, 418
108, 401
117, 404
128, 403
136, 412
147, 410
158, 404
167, 405
175, 419
189, 403
193, 419
202, 418
215, 407
224, 416
2, 421
11, 430
29, 421
33, 439
46, 432
54, 438
67, 426
79, 423
84, 433
96, 435
104, 427
114, 432
125, 435
135, 422
142, 431
150, 430
166, 430
178, 437
181, 439
191, 436
204, 438
211, 425
227, 439
1, 451
16, 459
27, 449
33, 451
43, 445
57, 443
67, 458
77, 441
84, 454
92, 440
102, 460
116, 451
126, 444
134, 449
147, 447
154, 446
167, 444
177, 449
189, 451
198, 446
203, 455
213, 449
221, 450
7, 475
19, 480
23, 477
33, 480
43, 474
54, 474
68, 472
74, 464
85, 466
94, 475
108, 470
113, 461
129, 470
136, 473
143, 461
153, 478
160, 470
172, 479
181, 469
198, 460
206, 464
217, 478
228, 473
9, 498
16, 494
24, 496
33, 490
46, 481
51, 499
69, 491
71, 484
85, 485
93, 481
106, 485
117, 482
121, 482
136, 497
143, 489
156, 480
165, 492
176, 488
183, 499
192, 493
201, 494
212, 491
226, 482
